x,y,rainfall_fr,earthquake_fr,slope_fr,elevation_fr,distance_drainage_fr,tri_fr,geomorphology_fr,geology_fr,soil_fr,gravity_anomaly_fr,distance_faults_fr,sti_fr,twi_fr,spi_fr,distance_roads_fr,lulc_fr,ndvi_fr,target
498435.0,2626185.0,1.0,1.0399551336347244,0.9292850742314346,1.0118405566155853,3.1494459396812817,1.0002565808949655,0.8093391753830542,1.0000394453204269,1.044665284822479,1.9999973878335735,0.9838591860296272,0.7500965606764758,1.3529120537456203,0.8493735326902911,1.00033995882866,0.2823101738713379,0.469066379600821,0
483135.0,2634885.0,2.6666666666666665,1.0399551336347244,0.8052262877203168,1.0118405566155853,3.1494459396812817,1.0002565808949655,0.8093391753830542,1.0000394453204269,1.044665284822479,2.666670149564333,0.9838591860296272,1.198102807372512,1.3529120537456203,3.643673812226212,1.00033995882866,0.2823101738713379,0.469066379600821,0
494535.0,2693085.0,0.0,1.0399551336347244,0.9292850742314346,1.0118405566155853,0.6537459580982762,1.0002565808949655,1.186338422444426,1.0000394453204269,1.044665284822479,0.0,0.9838591860296272,0.0,1.3529120537456203,0.8493735326902911,1.00033995882866,0.2823101738713379,0.469066379600821,0
498435.0,2676585.0,0.0,1.0399551336347244,0.8052262877203168,1.0118405566155853,0.1811219408570024,1.0002565808949655,0.8093391753830542,1.0000394453204269,1.044665284822479,1.9999973878335735,0.9838591860296272,1.198102807372512,1.3529120537456203,3.643673812226212,1.00033995882866,0.2823101738713379,0.469066379600821,0
484335.0,2633385.0,2.6666666666666665,1.0399551336347244,0.9292850742314346,1.0118405566155853,0.6537459580982762,1.0002565808949655,1.186338422444426,1.0000394453204269,1.044665284822479,0.3333328979722623,0.9838591860296272,1.198102807372512,0.7503490707331599,0.8493735326902911,1.00033995882866,0.2823101738713379,0.469066379600821,0
498435.0,2619885.0,1.0,1.0399551336347244,0.9292850742314346,1.0118405566155853,0.1811219408570024,1.0002565808949655,1.186338422444426,1.0000394453204269,1.044665284822479,1.9999973878335735,0.9838591860296272,0.7500965606764758,1.3529120537456203,0.8493735326902911,1.00033995882866,0.2823101738713379,0.469066379600821,0
474142.82512825885,2624656.263113596,2.6666666666666665,1.0399551336347244,0.9292850742314346,1.0118405566155853,0.6537459580982762,1.0002565808949655,0.8093391753830542,1.0000394453204269,1.044665284822479,0.3333328979722623,0.0,1.198102807372512,0.7503490707331599,0.8493735326902911,1.00033995882866,40.7927349061228,0.469066379600821,1
471589.54401180474,2624892.1790584642,2.6666666666666665,1.0399551336347244,0.9292850742314346,1.0118405566155853,3.1494459396812817,1.0002565808949655,0.8093391753830542,1.0000394453204269,1.044665284822479,1.9999973878335735,0.9838591860296272,1.198102807372512,1.3529120537456203,0.8493735326902911,1.00033995882866,40.7927349061228,340.7418780596351,1
501733.24981659173,2619529.6071074256,1.0,1.0399551336347244,1.41919570500929,1.0118405566155853,0.1811219408570024,1.0002565808949655,0.8093391753830542,1.0000394453204269,1.044665284822479,0.0,0.0,0.7500965606764758,1.3529120537456203,0.8493735326902911,1.00033995882866,0.2823101738713379,0.469066379600821,1
492817.09111591714,2608947.5151023846,1.0,1.0399551336347244,0.9292850742314346,1.0118405566155853,0.1811219408570024,1.0002565808949655,1.186338422444426,1.0000394453204269,1.044665284822479,2.666670149564333,0.9838591860296272,1.198102807372512,0.7503490707331599,0.8493735326902911,1.00033995882866,0.2823101738713379,0.469066379600821,1
478311.0283487122,2583078.5187260695,0.3333324626123284,1.0399551336347244,0.8052262877203168,1.0118405566155853,3.1494459396812817,1.0002565808949655,0.8093391753830542,1.0000394453204269,1.044665284822479,1.9999973878335735,1.0253001657841805,1.2466998513365868,1.3529120537456203,3.643673812226212,1.00033995882866,1.8953159656210397,0.469066379600821,1
490335.0,2620185.0,1.0,1.0399551336347244,0.9292850742314346,1.0118405566155853,0.1811219408570024,1.0002565808949655,0.8093391753830542,1.0000394453204269,1.044665284822479,0.3333328979722623,0.9838591860296272,1.198102807372512,0.7503490707331599,3.643673812226212,1.00033995882866,0.2823101738713379,0.469066379600821,0
468135.0,2588685.0,0.3333324626123284,1.0399551336347244,0.8052262877203168,1.0118405566155853,0.1811219408570024,1.0002565808949655,0.8093391753830542,1.0000394453204269,1.044665284822479,0.0,0.9838591860296272,1.198102807372512,1.3529120537456203,0.8493735326902911,1.00033995882866,0.2823101738713379,0.469066379600821,0
